element,web_name,team,position,element_type,round,gw_from_fixture,fixture,opponent_team,total_points,minutes,goals_scored,assists,clean_sheets,bonus,bps,value,was_home,kickoff_time,team_h_score,team_a_score,modified,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,transfers_balance,selected,transfers_in,transfers_out
3,Hein,ARS,GKP,1,27,27,269,18,0,0,0,0,0,0,0,40,False,2026-02-22T16:30:00Z,1,4,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-145,26421,0,145
3,Hein,ARS,GKP,1,28,28,271,7,0,0,0,0,0,0,0,40,True,2026-03-01T16:30:00Z,2,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-100,26325,0,100
3,Hein,ARS,GKP,1,29,29,283,6,0,0,0,0,0,0,0,40,False,2026-03-04T19:30:00Z,0,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-80,26242,0,80
3,Hein,ARS,GKP,1,30,30,291,9,0,0,0,0,0,0,0,40,True,2026-03-14T17:30:00Z,2,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-142,26104,0,142
3,Hein,ARS,GKP,1,32,32,311,4,0,0,0,0,0,0,0,40,True,2026-04-11T11:30:00Z,1,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-85,25957,0,85
3,Hein,ARS,GKP,1,33,33,327,13,0,0,0,0,0,0,0,40,False,2026-04-19T15:30:00Z,2,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-57,25886,0,57
3,Hein,ARS,GKP,1,34,34,331,15,0,0,0,0,0,0,0,40,True,2026-04-25T16:30:00Z,1,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-61,25821,0,61
3,Hein,ARS,GKP,1,35,35,341,10,0,0,0,0,0,0,0,40,True,2026-05-02T16:30:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-49,25792,0,49
3,Hein,ARS,GKP,1,36,36,360,19,0,0,0,0,0,0,0,40,False,2026-05-10T15:30:00Z,0,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-71,25713,0,71
3,Hein,ARS,GKP,1,37,37,361,3,0,0,0,0,0,0,0,40,True,2026-05-18T19:00:00Z,1,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-60,25659,0,60
3,Hein,ARS,GKP,1,38,38,373,8,0,0,0,0,0,0,0,40,False,2026-05-24T15:00:00Z,1,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-78,25580,0,78
4,Setford,ARS,GKP,1,1,1,9,14,0,0,0,0,0,0,0,40,False,2025-08-17T15:30:00Z,0,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,13373,0,0
4,Setford,ARS,GKP,1,2,2,11,11,0,0,0,0,0,0,0,40,True,2025-08-23T16:30:00Z,5,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-533,16324,982,1515
4,Setford,ARS,GKP,1,3,3,25,12,0,0,0,0,0,0,0,40,False,2025-08-31T15:30:00Z,1,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,249,20855,2209,1960
4,Setford,ARS,GKP,1,4,4,31,16,0,0,0,0,0,0,0,40,True,2025-09-13T11:30:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,1786,24801,3875,2089
4,Setford,ARS,GKP,1,5,5,41,13,0,0,0,0,0,0,0,40,True,2025-09-21T15:30:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,1405,27540,3043,1638
4,Setford,ARS,GKP,1,6,6,58,15,0,0,0,0,0,0,0,40,False,2025-09-28T15:30:00Z,1,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,576,28376,2428,1852
4,Setford,ARS,GKP,1,7,7,61,19,0,0,0,0,0,0,0,40,True,2025-10-04T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-1019,26881,820,1839
4,Setford,ARS,GKP,1,8,8,74,10,0,0,0,0,0,0,0,40,False,2025-10-18T16:30:00Z,0,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-883,26701,915,1798
4,Setford,ARS,GKP,1,9,9,81,8,0,0,0,0,0,0,0,40,True,2025-10-26T14:00:00Z,1,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-688,26279,578,1266
4,Setford,ARS,GKP,1,10,10,92,3,0,0,0,0,0,0,0,40,False,2025-11-01T15:00:00Z,0,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-948,25474,404,1352
4,Setford,ARS,GKP,1,11,11,108,17,0,0,0,0,0,0,0,40,False,2025-11-08T17:30:00Z,2,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-962,24778,316,1278
4,Setford,ARS,GKP,1,12,12,111,18,0,0,0,0,0,0,0,40,True,2025-11-23T16:30:00Z,4,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-370,25070,414,784
4,Setford,ARS,GKP,1,13,13,123,7,0,0,0,0,0,0,0,40,False,2025-11-30T16:30:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-369,25190,280,649
4,Setford,ARS,GKP,1,14,14,131,5,0,0,0,0,0,0,0,39,True,2025-12-03T19:30:00Z,2,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,569,28146,1112,543
4,Setford,ARS,GKP,1,15,15,141,2,0,0,0,0,0,0,0,39,False,2025-12-06T12:30:00Z,2,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,1145,33152,1858,713
4,Setford,ARS,GKP,1,16,16,151,20,0,0,0,0,0,0,0,39,True,2025-12-13T20:00:00Z,2,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,504,28260,2455,1951
4,Setford,ARS,GKP,1,17,17,164,9,0,0,0,0,0,0,0,39,False,2025-12-20T20:00:00Z,0,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,1697,33449,2651,954
4,Setford,ARS,GKP,1,18,18,171,6,0,0,0,0,0,0,0,39,True,2025-12-27T15:00:00Z,2,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,1314,42592,2512,1198
4,Setford,ARS,GKP,1,19,19,181,2,0,0,0,0,0,0,0,39,True,2025-12-30T20:15:00Z,4,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,891,50506,1828,937
4,Setford,ARS,GKP,1,20,20,192,4,0,0,0,0,0,0,0,39,False,2026-01-03T17:30:00Z,2,3,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,183,33010,1222,1039
4,Setford,ARS,GKP,1,21,21,201,12,0,0,0,0,0,0,0,39,True,2026-01-08T20:00:00Z,0,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,19,33693,1208,1189
4,Setford,ARS,GKP,1,22,22,217,16,0,0,0,0,0,0,0,39,False,2026-01-17T17:30:00Z,0,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-765,31793,740,1505
4,Setford,ARS,GKP,1,23,23,221,14,0,0,0,0,0,0,0,39,True,2026-01-25T16:30:00Z,2,3,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-527,31211,215,742
4,Setford,ARS,GKP,1,24,24,234,11,0,0,0,0,0,0,0,39,False,2026-01-31T15:00:00Z,0,4,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-597,30598,272,869
4,Setford,ARS,GKP,1,25,25,241,17,0,0,0,0,0,0,0,39,True,2026-02-07T15:00:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-562,29998,240,802
4,Setford,ARS,GKP,1,26,26,252,5,0,0,0,0,0,0,0,39,False,2026-02-12T20:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-1341,28452,183,1524
4,Setford,ARS,GKP,1,26,26,310,20,0,0,0,0,0,0,0,39,False,2026-02-18T20:00:00Z,2,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-1341,28452,183,1524
4,Setford,ARS,GKP,1,27,27,269,18,0,0,0,0,0,0,0,39,False,2026-02-22T16:30:00Z,1,4,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-137,28754,329,466
4,Setford,ARS,GKP,1,28,28,271,7,0,0,0,0,0,0,0,39,True,2026-03-01T16:30:00Z,2,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,7,29178,341,334
4,Setford,ARS,GKP,1,29,29,283,6,0,0,0,0,0,0,0,39,False,2026-03-04T19:30:00Z,0,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-183,28738,239,422
4,Setford,ARS,GKP,1,30,30,291,9,0,0,0,0,0,0,0,39,True,2026-03-14T17:30:00Z,2,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-347,28270,174,521
4,Setford,ARS,GKP,1,32,32,311,4,0,0,0,0,0,0,0,39,True,2026-04-11T11:30:00Z,1,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-246,27762,96,342
4,Setford,ARS,GKP,1,33,33,327,13,0,0,0,0,0,0,0,39,False,2026-04-19T15:30:00Z,2,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-218,27573,73,291
4,Setford,ARS,GKP,1,34,34,331,15,0,0,0,0,0,0,0,39,True,2026-04-25T16:30:00Z,1,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-169,27584,84,253
4,Setford,ARS,GKP,1,35,35,341,10,0,0,0,0,0,0,0,39,True,2026-05-02T16:30:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-148,27258,81,229
4,Setford,ARS,GKP,1,36,36,360,19,0,0,0,0,0,0,0,39,False,2026-05-10T15:30:00Z,0,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-235,27047,71,306
4,Setford,ARS,GKP,1,37,37,361,3,0,0,0,0,0,0,0,39,True,2026-05-18T19:00:00Z,1,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-190,26848,51,241
4,Setford,ARS,GKP,1,38,38,373,8,0,0,0,0,0,0,0,39,False,2026-05-24T15:00:00Z,1,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-35,26886,217,252
5,Gabriel,ARS,DEF,2,1,1,9,14,6,90,0,0,1,0,23,60,False,2025-08-17T15:30:00Z,0,1,False,0,0,0,0,0,0,0,22.8,0.3,4.0,2.7,6,1,1,7,1,0.00,0.00,0.00,1.52,0,1696374,0,0
5,Gabriel,ARS,DEF,2,2,2,11,11,6,90,0,0,1,0,26,60,True,2025-08-23T16:30:00Z,5,0,False,0,0,0,0,0,0,0,13.4,3.3,6.0,2.3,3,4,0,3,1,0.04,0.01,0.05,0.17,254939,2292996,335537,80598
5,Gabriel,ARS,DEF,2,3,3,25,12,2,90,0,0,0,0,8,61,False,2025-08-31T15:30:00Z,1,0,False,1,0,0,0,0,0,0,15.4,1.4,2.0,1.9,6,2,1,7,1,0.02,0.01,0.03,0.52,-28048,2291736,137723,165771
5,Gabriel,ARS,DEF,2,4,4,31,16,9,90,0,0,1,1,32,61,True,2025-09-13T11:30:00Z,3,0,False,0,0,0,0,0,0,0,28.0,1.3,9.0,3.8,8,3,2,10,1,0.20,0.01,0.21,0.20,89836,2531223,230780,140944
5,Gabriel,ARS,DEF,2,5,5,41,13,2,90,0,0,0,0,13,61,True,2025-09-21T15:30:00Z,1,1,False,1,0,0,0,0,0,0,19.6,2.3,0.0,2.2,7,1,1,8,1,0.00,0.01,0.01,0.89,45804,2599245,134864,89060
5,Gabriel,ARS,DEF,2,6,6,58,15,13,90,1,0,0,3,34,61,False,2025-09-28T15:30:00Z,1,2,False,1,0,0,0,0,0,0,76.8,2.5,33.0,11.2,16,2,3,19,1,0.22,0.02,0.24,0.61,186233,2819407,315054,128821
5,Gabriel,ARS,DEF,2,7,7,61,19,9,90,0,0,1,1,33,62,True,2025-10-04T14:00:00Z,2,0,False,0,0,0,0,0,0,0,24.6,2.0,2.0,2.9,10,0,2,12,1,0.00,0.03,0.03,0.49,504651,3404817,596289,91638
5,Gabriel,ARS,DEF,2,8,8,74,10,12,90,0,1,1,3,33,63,False,2025-10-18T16:30:00Z,0,1,False,0,0,0,0,0,0,0,33.4,11.6,15.0,6.0,9,1,0,9,1,0.24,0.02,0.26,0.44,410059,3866736,480852,70793
5,Gabriel,ARS,DEF,2,9,9,81,8,9,90,0,0,1,3,32,64,True,2025-10-26T14:00:00Z,1,0,False,0,0,0,0,0,0,0,27.2,11.2,9.0,4.7,9,0,0,9,1,0.10,0.03,0.13,0.47,434572,4322773,494883,60311
5,Gabriel,ARS,DEF,2,10,10,92,3,12,90,0,1,1,2,39,65,False,2025-11-01T15:00:00Z,0,2,False,0,0,0,0,1,0,0,36.0,11.3,4.0,5.1,10,1,1,11,1,0.00,0.52,0.52,0.42,516984,4909124,567316,50332
5,Gabriel,ARS,DEF,2,11,11,108,17,1,90,0,0,0,0,6,66,False,2025-11-08T17:30:00Z,2,2,False,2,0,0,0,0,0,0,21.4,15.4,4.0,4.1,4,0,1,5,1,0.00,0.03,0.03,0.44,473066,5407553,481238,8172
5,Gabriel,ARS,DEF,2,12,12,111,18,0,0,0,0,0,0,0,65,True,2025-11-23T16:30:00Z,4,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-1569853,3689125,95144,1664997
5,Gabriel,ARS,DEF,2,13,13,123,7,0,0,0,0,0,0,0,64,False,2025-11-30T16:30:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-1020768,2713183,3915,1024683
5,Gabriel,ARS,DEF,2,14,14,131,5,0,0,0,0,0,0,0,63,True,2025-12-03T19:30:00Z,2,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-425711,2385345,2694,428405
5,Gabriel,ARS,DEF,2,15,15,141,2,0,0,0,0,0,0,0,63,False,2025-12-06T12:30:00Z,2,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-307592,2091264,2230,309822
5,Gabriel,ARS,DEF,2,16,16,151,20,0,0,0,0,0,0,0,62,True,2025-12-13T20:00:00Z,2,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-342767,1755432,5998,348765
5,Gabriel,ARS,DEF,2,17,17,164,9,0,0,0,0,0,0,0,62,False,2025-12-20T20:00:00Z,0,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-134691,1631350,2498,137189
5,Gabriel,ARS,DEF,2,18,18,171,6,1,19,0,0,0,0,2,62,True,2025-12-27T15:00:00Z,2,1,False,0,0,0,0,0,0,0,0.0,0.2,4.0,0.3,1,1,0,1,0,0.02,0.00,0.02,0.32,-73834,1558977,2763,76597
5,Gabriel,ARS,DEF,2,19,19,181,2,15,76,1,0,1,3,40,63,True,2025-12-30T20:15:00Z,4,1,False,0,0,0,0,0,0,0,47.8,1.4,35.0,8.4,4,2,0,4,1,0.41,0.01,0.42,0.67,311052,1947230,327050,15998
5,Gabriel,ARS,DEF,2,20,20,192,4,9,90,1,0,0,0,16,65,False,2026-01-03T17:30:00Z,2,3,False,2,0,0,0,0,0,0,55.4,1.5,19.0,7.6,10,0,2,12,1,0.17,0.01,0.18,1.43,1000786,2932696,1009482,8696
5,Gabriel,ARS,DEF,2,21,21,201,12,6,90,0,0,1,0,25,66,True,2026-01-08T20:00:00Z,0,0,False,0,0,0,0,0,0,0,21.8,7.3,12.0,4.1,6,3,0,6,1,0.14,0.05,0.19,0.36,796394,3718272,813598,17204
5,Gabriel,ARS,DEF,2,22,22,217,16,8,90,0,0,1,2,28,68,False,2026-01-17T17:30:00Z,0,0,False,0,0,0,0,0,0,0,19.6,1.6,5.0,2.6,6,1,1,7,1,0.14,0.01,0.15,0.34,713951,4451454,725140,11189
5,Gabriel,ARS,DEF,2,23,23,221,14,1,90,0,0,0,0,1,69,True,2026-01-25T16:30:00Z,2,3,False,3,0,0,0,0,0,0,13.4,4.2,2.0,2.0,5,2,1,6,1,0.00,0.01,0.01,0.71,252390,4696723,271425,19035
5,Gabriel,ARS,DEF,2,24,24,234,11,8,90,0,0,1,0,30,70,False,2026-01-31T15:00:00Z,0,4,False,0,0,0,0,0,0,0,33.6,0.8,19.0,5.3,11,2,2,13,1,0.02,0.05,0.07,0.15,286288,5009355,313255,26967
5,Gabriel,ARS,DEF,2,25,25,241,17,6,90,0,0,1,0,28,71,True,2026-02-07T15:00:00Z,3,0,False,0,0,0,0,0,0,0,17.2,1.7,0.0,1.9,6,1,1,7,1,0.00,0.01,0.01,0.19,264014,5298860,276387,12373
5,Gabriel,ARS,DEF,2,26,26,252,5,3,90,0,0,0,0,14,71,False,2026-02-12T20:00:00Z,1,1,False,1,0,0,0,1,0,0,43.0,6.4,8.0,5.7,14,4,4,18,1,0.12,0.03,0.15,1.51,262848,5593857,289752,26904
5,Gabriel,ARS,DEF,2,26,26,310,20,4,90,0,1,0,0,21,71,False,2026-02-18T20:00:00Z,2,2,False,2,0,0,0,0,0,0,32.8,15.0,0.0,4.8,6,5,0,6,1,0.00,0.14,0.14,0.29,262848,5593857,289752,26904
5,Gabriel,ARS,DEF,2,27,27,269,18,2,90,0,0,0,0,12,71,False,2026-02-22T16:30:00Z,1,4,False,1,0,0,0,0,0,0,18.2,1.8,0.0,2.0,3,2,3,6,1,0.00,0.01,0.01,0.76,4447,5557739,73999,69552
5,Gabriel,ARS,DEF,2,28,28,271,7,9,90,0,1,0,3,27,71,True,2026-03-01T16:30:00Z,2,1,False,1,0,0,0,1,0,0,6.6,0.6,2.0,0.9,7,4,4,11,1,0.03,0.57,0.60,1.05,-43971,5510008,41154,85125
5,Gabriel,ARS,DEF,2,29,29,283,6,11,90,0,0,1,3,40,71,False,2026-03-04T19:30:00Z,0,1,False,0,0,0,0,0,0,0,37.6,0.3,2.0,4.0,16,2,1,17,1,0.00,0.00,0.00,0.82,63741,5604826,85952,22211
5,Gabriel,ARS,DEF,2,30,30,291,9,9,90,0,0,1,1,30,72,True,2026-03-14T17:30:00Z,2,0,False,0,0,0,0,0,0,0,21.2,3.0,3.0,2.7,9,2,1,10,1,0.03,0.06,0.09,1.05,87571,5699276,103697,16126
5,Gabriel,ARS,DEF,2,32,32,311,4,4,90,0,1,0,0,12,72,True,2026-04-11T11:30:00Z,1,2,False,2,0,0,0,0,0,0,16.0,0.6,21.0,3.8,7,5,1,8,1,0.08,0.01,0.09,1.19,67855,5650544,209462,141607
5,Gabriel,ARS,DEF,2,33,33,327,13,0,90,0,0,0,0,2,71,False,2026-04-19T15:30:00Z,2,1,False,2,0,0,0,1,0,0,22.6,0.2,5.0,2.8,6,3,1,7,1,0.02,0.01,0.03,1.36,-171715,5104085,58425,230140
5,Gabriel,ARS,DEF,2,34,34,331,15,8,90,0,0,1,2,29,71,True,2026-04-25T16:30:00Z,1,0,False,0,0,0,0,0,0,0,27.2,14.5,2.0,4.4,8,2,1,9,1,0.00,0.01,0.01,1.00,146121,5933365,182766,36645
5,Gabriel,ARS,DEF,2,35,35,341,10,6,90,0,0,1,0,27,72,True,2026-05-02T16:30:00Z,3,0,False,0,0,0,0,0,0,0,23.6,2.1,52.0,7.8,7,3,1,8,1,0.64,0.02,0.66,0.37,184429,5826245,207490,23061
5,Gabriel,ARS,DEF,2,36,36,360,19,11,90,0,0,1,3,32,72,False,2026-05-10T15:30:00Z,0,1,False,0,0,0,0,0,0,0,30.6,1.2,16.0,4.8,11,3,1,12,1,0.30,0.01,0.31,1.15,73102,5900073,116094,42992
5,Gabriel,ARS,DEF,2,37,37,361,3,6,90,0,0,1,0,22,73,True,2026-05-18T19:00:00Z,1,0,False,0,0,0,0,0,0,0,6.8,1.1,3.0,1.1,3,1,1,4,1,0.00,0.04,0.04,0.19,128753,6041173,140618,11865
5,Gabriel,ARS,DEF,2,38,38,373,8,1,45,0,0,0,0,7,73,False,2026-05-24T15:00:00Z,1,2,False,1,0,0,0,0,0,0,10.4,0.4,0.0,1.1,5,1,0,5,0,0.00,0.00,0.00,0.93,-80730,5938633,63485,144215
6,Saliba,ARS,DEF,2,1,1,9,14,9,90,0,0,1,1,25,60,False,2025-08-17T15:30:00Z,0,1,False,0,0,0,0,0,0,0,31.4,0.1,0.0,3.2,10,3,4,14,1,0.00,0.00,0.00,1.52,0,1257079,0,0
6,Saliba,ARS,DEF,2,2,2,11,11,6,90,0,0,1,0,27,60,True,2025-08-23T16:30:00Z,5,0,False,0,0,0,0,0,0,0,18.4,2.1,2.0,2.3,5,4,0,5,1,0.00,0.01,0.01,0.17,247702,1933946,311233,63531
6,Saliba,ARS,DEF,2,3,3,25,12,1,4,0,0,0,0,4,61,False,2025-08-31T15:30:00Z,1,0,False,0,0,0,0,0,0,0,3.0,0.0,0.0,0.3,3,0,0,3,1,0.00,0.00,0.00,0.00,-10170,2042178,133191,143361
6,Saliba,ARS,DEF,2,4,4,31,16,0,0,0,0,0,0,0,61,True,2025-09-13T11:30:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-439095,1635010,26222,465317
6,Saliba,ARS,DEF,2,5,5,41,13,2,90,0,0,0,0,15,60,True,2025-09-21T15:30:00Z,1,1,False,1,0,0,0,0,0,0,22.0,3.0,4.0,2.9,5,8,4,9,1,0.13,0.02,0.15,0.89,-198404,1469699,9735,208139
6,Saliba,ARS,DEF,2,6,6,58,15,1,45,0,0,0,0,8,60,False,2025-09-28T15:30:00Z,1,2,False,0,0,0,0,0,0,0,5.4,11.8,2.0,1.9,1,1,0,1,0,0.00,0.07,0.07,0.20,-13772,1489252,52699,66471
6,Saliba,ARS,DEF,2,7,7,61,19,6,90,0,0,1,0,30,60,True,2025-10-04T14:00:00Z,2,0,False,0,0,0,0,0,0,0,28.2,2.2,0.0,3.0,8,4,0,8,1,0.00,0.02,0.02,0.49,10476,1526375,75755,65279
6,Saliba,ARS,DEF,2,8,8,74,10,6,90,0,0,1,0,26,60,False,2025-10-18T16:30:00Z,0,1,False,0,0,0,0,0,0,0,17.4,2.8,2.0,2.2,4,5,0,4,1,0.00,0.05,0.05,0.44,-6407,1537530,47792,54199
6,Saliba,ARS,DEF,2,9,9,81,8,1,45,0,0,0,0,10,60,True,2025-10-26T14:00:00Z,1,0,False,0,0,0,0,0,0,0,7.4,1.5,0.0,0.9,1,1,0,1,1,0.00,0.02,0.02,0.08,4680,1553786,41394,36714
6,Saliba,ARS,DEF,2,10,10,92,3,6,90,0,0,1,0,29,60,False,2025-11-01T15:00:00Z,0,2,False,0,0,0,0,0,0,0,19.2,6.1,0.0,2.5,4,5,2,6,1,0.00,0.01,0.01,0.42,-124697,1429278,30644,155341
6,Saliba,ARS,DEF,2,11,11,108,17,1,90,0,0,0,0,4,60,False,2025-11-08T17:30:00Z,2,2,False,2,0,0,0,0,0,0,17.2,4.5,6.0,2.8,6,1,0,6,1,0.16,0.03,0.19,0.44,-3915,1441342,30010,33925
6,Saliba,ARS,DEF,2,12,12,111,18,2,90,0,0,0,0,12,60,True,2025-11-23T16:30:00Z,4,1,False,1,0,0,0,0,0,0,15.6,1.5,0.0,1.7,4,3,1,5,1,0.00,0.01,0.01,0.07,106752,1568953,136915,30163
6,Saliba,ARS,DEF,2,13,13,123,7,0,0,0,0,0,0,0,60,False,2025-11-30T16:30:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43523,1600156,74221,30698
6,Saliba,ARS,DEF,2,14,14,131,5,0,0,0,0,0,0,0,60,True,2025-12-03T19:30:00Z,2,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-69961,1536880,17116,87077
6,Saliba,ARS,DEF,2,15,15,141,2,0,0,0,0,0,0,0,60,False,2025-12-06T12:30:00Z,2,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,-110815,1426855,4518,115333
6,Saliba,ARS,DEF,2,16,16,151,20,2,90,0,0,0,0,14,60,True,2025-12-13T20:00:00Z,2,1,False,1,0,0,0,0,0,0,16.4,5.1,4.0,2.6,4,4,1,5,1,0.00,0.02,0.02,0.38,-137672,1292932,26086,163758
6,Saliba,ARS,DEF,2,17,17,164,9,6,90,0,0,1,0,27,59,False,2025-12-20T20:00:00Z,0,1,False,0,0,0,0,0,0,0,17.0,1.4,0.0,1.8,6,9,0,6,1,0.00,0.02,0.02,0.20,66060,1389862,85141,19081
