element,web_name,team,position,element_type,round,gw_from_fixture,fixture,opponent_team,total_points,minutes,goals_scored,assists,clean_sheets,bonus,bps,value,was_home,kickoff_time,team_h_score,team_a_score,modified,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,transfers_balance,selected,transfers_in,transfers_out,understat_id,join_method_un,join_conf_un,us_npxg,us_xg_chain,us_xg_buildup,us_shots,us_sot,us_shots_six_yard,us_shots_penalty_area,us_shots_out_of_box,us_shots_foot,us_shots_head,pl_id,join_method_pl,join_conf_pl,pl_touches_opp_box,pl_crosses,pl_corners_taken,pl_fk_crosses,pl_fk_shots,pl_chances_created,pl_big_chances_created,us_npxg_per90,us_xg_chain_per90,us_xg_buildup_per90,us_shots_per90,us_sot_per90,pl_touches_opp_box_per90,pl_crosses_per90,pl_chances_created_per90,xg_delta,xa_delta,xgi_delta
360,Gelhardt,LEE,MID,3,3,3,24,15,0,0,0,0,0,0,0,45,True,2025-08-30T16:30:00Z,0,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-599,2133,0,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,4,4,37,10,0,0,0,0,0,0,0,45,False,2025-09-13T14:00:00Z,1,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-368,1813,0,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,5,5,50,20,0,0,0,0,0,0,0,45,False,2025-09-20T14:00:00Z,1,3,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-185,1635,0,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,6,6,56,4,0,0,0,0,0,0,0,45,True,2025-09-27T14:00:00Z,2,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-173,1466,0,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,7,7,67,18,0,0,0,0,0,0,0,45,True,2025-10-04T11:30:00Z,1,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-97,1371,0,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,8,8,72,3,0,0,0,0,0,0,0,45,False,2025-10-18T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-87,1289,0,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,9,9,87,19,0,0,0,0,0,0,0,45,True,2025-10-24T19:00:00Z,2,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-50,1240,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,10,10,91,6,0,0,0,0,0,0,0,45,False,2025-11-01T15:00:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-42,1198,0,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,11,11,107,16,0,0,0,0,0,0,0,45,False,2025-11-09T14:00:00Z,3,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-35,1164,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,12,12,116,2,0,0,0,0,0,0,0,45,True,2025-11-23T14:00:00Z,1,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-29,1135,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,13,13,126,13,0,0,0,0,0,0,0,45,False,2025-11-29T15:00:00Z,3,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-13,1121,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,14,14,136,7,0,0,0,0,0,0,0,45,True,2025-12-03T20:15:00Z,3,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-16,1107,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,15,15,146,12,0,0,0,0,0,0,0,45,True,2025-12-06T17:30:00Z,3,3,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-18,1089,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,16,16,152,5,0,0,0,0,0,0,0,45,False,2025-12-14T16:30:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-38,1051,0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,17,17,166,8,0,0,0,0,0,0,0,45,True,2025-12-20T20:00:00Z,4,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-15,1035,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,18,18,179,17,0,0,0,0,0,0,0,45,False,2025-12-28T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-12,1021,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,19,19,186,12,0,0,0,0,0,0,0,45,False,2026-01-01T17:30:00Z,0,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-7,1015,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,20,20,196,14,0,0,0,0,0,0,0,45,True,2026-01-04T12:30:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-5,1011,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,21,21,209,15,0,0,0,0,0,0,0,45,False,2026-01-07T20:15:00Z,4,3,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-5,1007,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,22,22,214,10,0,0,0,0,0,0,0,45,True,2026-01-17T15:00:00Z,1,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-4,1003,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,23,23,226,9,0,0,0,0,0,0,0,45,False,2026-01-26T20:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-4,998,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,24,24,234,1,0,0,0,0,0,0,0,45,True,2026-01-31T15:00:00Z,0,4,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-6,993,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,25,25,246,16,0,0,0,0,0,0,0,45,True,2026-02-06T20:00:00Z,3,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-8,984,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,26,26,253,7,0,0,0,0,0,0,0,45,False,2026-02-10T19:30:00Z,2,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-5,980,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,27,27,261,2,0,0,0,0,0,0,0,45,False,2026-02-21T15:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-6,974,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,28,28,276,13,0,0,0,0,0,0,0,45,True,2026-02-28T17:30:00Z,0,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2,972,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,29,29,286,17,0,0,0,0,0,0,0,45,True,2026-03-03T19:30:00Z,0,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-3,969,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,30,30,295,8,0,0,0,0,0,0,0,45,False,2026-03-15T14:00:00Z,0,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-3,966,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,31,31,306,5,0,0,0,0,0,0,0,45,True,2026-03-21T20:00:00Z,0,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2,963,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,32,32,317,14,0,0,0,0,0,0,0,45,False,2026-04-13T19:00:00Z,1,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,964,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,33,33,326,20,0,0,0,0,0,0,0,45,True,2026-04-18T14:00:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-5,958,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,33,33,332,4,0,0,0,0,0,0,0,45,False,2026-04-22T19:00:00Z,2,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-5,958,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,35,35,347,3,0,0,0,0,0,0,0,45,True,2026-05-01T19:00:00Z,3,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2,956,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,36,36,359,18,0,0,0,0,0,0,0,45,False,2026-05-11T19:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2,953,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,37,37,367,6,0,0,0,0,0,0,0,45,True,2026-05-17T14:00:00Z,1,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,953,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
360,Gelhardt,LEE,MID,3,38,38,380,19,0,0,0,0,0,0,0,45,False,2026-05-24T15:00:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-3,950,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,1,1,10,9,0,0,0,0,0,0,0,45,True,2025-08-18T19:00:00Z,1,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,8337,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,2,2,11,1,0,0,0,0,0,0,0,45,False,2025-08-23T16:30:00Z,5,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-631,9075,716,1347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,3,3,24,15,0,0,0,0,0,0,0,45,True,2025-08-30T16:30:00Z,0,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1165,8190,323,1488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,4,4,37,10,0,0,0,0,0,0,0,45,False,2025-09-13T14:00:00Z,1,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1716,6637,126,1842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,5,5,50,20,0,0,0,0,0,0,0,45,False,2025-09-20T14:00:00Z,1,3,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-989,5719,0,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,6,6,56,4,0,0,0,0,0,0,0,45,True,2025-09-27T14:00:00Z,2,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-696,5035,0,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,7,7,67,18,0,0,0,0,0,0,0,45,True,2025-10-04T11:30:00Z,1,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-394,4662,0,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,8,8,72,3,0,0,0,0,0,0,0,45,False,2025-10-18T14:00:00Z,2,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-406,4268,0,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,9,9,87,19,0,0,0,0,0,0,0,45,True,2025-10-24T19:00:00Z,2,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-166,4107,0,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,10,10,91,6,0,0,0,0,0,0,0,45,False,2025-11-01T15:00:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-171,3937,0,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,11,11,107,16,0,0,0,0,0,0,0,45,False,2025-11-09T14:00:00Z,3,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-117,3821,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,12,12,116,2,0,0,0,0,0,0,0,45,True,2025-11-23T14:00:00Z,1,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-132,3691,0,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,13,13,126,13,0,0,0,0,0,0,0,45,False,2025-11-29T15:00:00Z,3,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-83,3597,0,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,14,14,136,7,0,0,0,0,0,0,0,45,True,2025-12-03T20:15:00Z,3,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-47,3565,0,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,15,15,146,12,0,0,0,0,0,0,0,45,True,2025-12-06T17:30:00Z,3,3,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-65,3501,0,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,16,16,152,5,0,0,0,0,0,0,0,45,False,2025-12-14T16:30:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-153,3345,0,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,17,17,166,8,0,0,0,0,0,0,0,45,True,2025-12-20T20:00:00Z,4,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-62,3290,0,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,18,18,179,17,0,0,0,0,0,0,0,45,False,2025-12-28T14:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-35,3252,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,19,19,186,12,0,0,0,0,0,0,0,45,False,2026-01-01T17:30:00Z,0,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-44,3211,0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,20,20,196,14,0,0,0,0,0,0,0,45,True,2026-01-04T12:30:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-16,3196,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,21,21,209,15,0,0,0,0,0,0,0,45,False,2026-01-07T20:15:00Z,4,3,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-26,3166,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,22,22,214,10,0,0,0,0,0,0,0,45,True,2026-01-17T15:00:00Z,1,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-18,3151,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,23,23,226,9,0,0,0,0,0,0,0,45,False,2026-01-26T20:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-12,3140,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,24,24,234,1,0,0,0,0,0,0,0,45,True,2026-01-31T15:00:00Z,0,4,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-14,3127,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,25,25,246,16,0,0,0,0,0,0,0,45,True,2026-02-06T20:00:00Z,3,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-17,3106,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,26,26,253,7,0,0,0,0,0,0,0,45,False,2026-02-10T19:30:00Z,2,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-14,3096,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,27,27,261,2,0,0,0,0,0,0,0,45,False,2026-02-21T15:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-25,3069,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,28,28,276,13,0,0,0,0,0,0,0,45,True,2026-02-28T17:30:00Z,0,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-7,3063,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,29,29,286,17,0,0,0,0,0,0,0,45,True,2026-03-03T19:30:00Z,0,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-9,3055,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,30,30,295,8,0,0,0,0,0,0,0,45,False,2026-03-15T14:00:00Z,0,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-9,3045,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,31,31,306,5,0,0,0,0,0,0,0,45,True,2026-03-21T20:00:00Z,0,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-13,3027,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,32,32,317,14,0,0,0,0,0,0,0,45,False,2026-04-13T19:00:00Z,1,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-14,3020,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,33,33,326,20,0,0,0,0,0,0,0,45,True,2026-04-18T14:00:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-12,3008,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,33,33,332,4,0,0,0,0,0,0,0,45,False,2026-04-22T19:00:00Z,2,2,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-12,3008,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,35,35,347,3,0,0,0,0,0,0,0,45,True,2026-05-01T19:00:00Z,3,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-4,2998,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,36,36,359,18,0,0,0,0,0,0,0,45,False,2026-05-11T19:00:00Z,1,1,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2,2996,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,37,37,367,6,0,0,0,0,0,0,0,45,True,2026-05-17T14:00:00Z,1,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-7,2990,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
361,Gyabi,LEE,MID,3,38,38,380,19,0,0,0,0,0,0,0,45,False,2026-05-24T15:00:00Z,3,0,False,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,-7,2983,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
362,Piroe,LEE,FWD,4,1,1,10,9,2,77,0,0,1,0,4,55,True,2025-08-18T19:00:00Z,1,0,False,0,0,0,0,0,0,0,2.0,5.6,44.0,5.2,0,4,0,4,1,0.28,0.04,0.32,0.28,0,204534,0,0,13835,override,1.0,0.5239,0.5561109185218811,0.0321714580059051,3.0,1.0,1.0,1.0,1.0,3.0,0.0,50643,override,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612,0.65,0.038,3.506,1.169,4.675,0.0,0.0,-0.28,-0.04,-0.32
362,Piroe,LEE,FWD,4,2,2,11,1,1,57,0,0,0,0,3,55,False,2025-08-23T16:30:00Z,5,0,False,4,0,0,0,0,0,0,0.0,1.3,0.0,0.1,0,1,0,1,1,0.0,0.0,0.0,1.85,-18698,193408,9281,27979,13835,override,1.0,0.0,0.024242989718914,0.024242989718914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50643,override,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
