element,web_name,team,position,element_type,round,gw_from_fixture,fixture,opponent_team,value,was_home,kickoff_time,team_h_score,team_a_score,total_points_6gw,minutes_6gw,goals_scored_6gw,assists_6gw,clean_sheets_6gw,bonus_6gw,bps_6gw,modified_6gw,goals_conceded_6gw,own_goals_6gw,penalties_saved_6gw,penalties_missed_6gw,yellow_cards_6gw,red_cards_6gw,saves_6gw,influence_6gw,creativity_6gw,threat_6gw,ict_index_6gw,clearances_blocks_interceptions_6gw,recoveries_6gw,tackles_6gw,defensive_contribution_6gw,starts_6gw,expected_goals_6gw,expected_assists_6gw,expected_goal_involvements_6gw,expected_goals_conceded_6gw,transfers_balance_6gw,selected_6gw,transfers_in_6gw,transfers_out_6gw,mins_per_game_6gw,expected_goals_per90_6gw,expected_assists_per90_6gw,expected_goal_involvements_per90_6gw,expected_goals_conceded_per90_6gw,goals_scored_per90_6gw,assists_per90_6gw,threat_per90_6gw,creativity_per90_6gw,influence_per90_6gw,ict_index_per90_6gw,clearances_blocks_interceptions_per90_6gw,tackles_per90_6gw,saves_per90_6gw
420,Gündoğan,MCI,MID,3,6,6,57,3,63,True,2025-09-27T14:00:00Z,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15990.0,88604.0,1928.0,17918.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,7,7,64,5,63,False,2025-10-05T15:30:00Z,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16431.0,77894.0,1928.0,18359.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,8,8,76,9,63,True,2025-10-18T14:00:00Z,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12125.0,68321.0,1332.0,13457.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,9,9,82,2,63,False,2025-10-26T14:00:00Z,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8879.0,60488.0,634.0,9513.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,10,10,96,4,63,True,2025-11-02T16:30:00Z,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4824.0,55861.0,0.0,4824.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,11,11,106,12,63,True,2025-11-09T16:30:00Z,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2359.0,53573.0,0.0,2359.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,12,12,119,15,63,False,2025-11-22T17:30:00Z,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1461.0,52146.0,0.0,1461.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,13,13,126,11,63,True,2025-11-29T15:00:00Z,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1066.0,51103.0,0.0,1066.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,14,14,135,10,63,False,2025-12-02T19:30:00Z,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-664.0,50453.0,0.0,664.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,15,15,147,17,63,True,2025-12-06T15:00:00Z,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-509.0,49955.0,0.0,509.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,16,16,155,8,63,False,2025-12-14T14:00:00Z,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-405.0,49554.0,0.0,405.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,17,17,167,19,63,True,2025-12-20T15:00:00Z,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-330.0,49231.0,0.0,330.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,18,18,178,16,63,False,2025-12-27T12:30:00Z,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-277.0,48964.0,0.0,277.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,19,19,189,17,63,False,2026-01-01T20:00:00Z,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-254.0,48718.0,0.0,254.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,20,20,197,7,63,True,2026-01-04T17:30:00Z,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-227.0,48494.0,0.0,227.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,21,21,208,6,63,True,2026-01-07T19:30:00Z,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-223.0,48276.0,0.0,223.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,22,22,216,14,63,False,2026-01-17T12:30:00Z,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.0,48089.0,0.0,192.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,23,23,228,20,63,True,2026-01-24T15:00:00Z,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-166.0,47928.0,0.0,166.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,24,24,239,18,63,False,2026-02-01T16:30:00Z,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-127.0,47803.0,0.0,127.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,25,25,247,12,63,False,2026-02-08T16:30:00Z,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.0,47680.0,0.0,122.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,26,26,256,10,63,True,2026-02-11T19:30:00Z,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.0,47559.0,0.0,123.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,27,27,266,15,63,True,2026-02-21T20:00:00Z,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-127.0,47432.0,0.0,127.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,28,28,276,11,63,False,2026-02-28T17:30:00Z,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.0,47324.0,0.0,110.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,29,29,287,16,63,True,2026-03-04T19:30:00Z,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95.0,47231.0,0.0,95.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,30,30,300,19,63,False,2026-03-14T20:00:00Z,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.0,47147.0,0.0,86.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,32,32,314,7,63,False,2026-04-12T15:30:00Z,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.0,47061.0,0.0,84.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,33,33,327,1,63,True,2026-04-19T15:30:00Z,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.0,46989.0,0.0,68.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,33,33,334,3,63,False,2026-04-22T19:00:00Z,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.0,46940.0,0.0,54.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,35,35,346,9,63,False,2026-05-04T19:00:00Z,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,46894.0,0.0,50.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,36,36,356,5,63,True,2026-05-09T16:30:00Z,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.0,46846.0,0.0,52.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,36,36,307,8,63,True,2026-05-13T19:00:00Z,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.0,46805.0,0.0,52.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,37,37,363,4,63,False,2026-05-19T18:30:00Z,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.0,46779.0,0.0,42.0,0.0,,,,,,,,,,,,,
420,Gündoğan,MCI,MID,3,38,38,376,2,63,True,2026-05-24T15:00:00Z,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.0,46758.0,0.0,36.0,0.0,,,,,,,,,,,,,
421,Rodrigo,MCI,MID,3,1,1,7,20,65,False,2025-08-16T16:30:00Z,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52781.0,0.0,0.0,0.0,,,,,,,,,,,,,
421,Rodrigo,MCI,MID,3,2,2,18,18,64,True,2025-08-23T11:30:00Z,0,2,1.0,15.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,11.4,17.0,3.4,0.0,4.0,1.0,5.0,0.0,0.05,0.02,0.07,0.36,-11813.0,111790.0,3488.0,15301.0,2.5,0.3,0.12,0.42,2.16,0.0,0.0,102.0,68.4,32.4,20.4,0.0,6.0,0.0
421,Rodrigo,MCI,MID,3,3,3,22,6,64,False,2025-08-31T13:00:00Z,2,1,3.0,105.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,28.799999999999997,18.0,6.5,1.0,12.0,2.0,15.0,1.0,0.08,0.18,0.26,2.6599999999999997,-14755.0,177969.0,10411.0,25166.0,17.5,0.07,0.15,0.22,2.28,0.0,0.0,15.43,24.69,15.77,5.57,0.86,1.71,0.0
421,Rodrigo,MCI,MID,3,4,4,38,14,64,True,2025-09-14T15:30:00Z,3,0,6.0,180.0,0.0,0.0,1.0,0.0,32.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,32.599999999999994,18.0,7.5,1.0,17.0,4.0,22.0,2.0,0.08,0.19999999999999998,0.28,2.8,-12748.0,254003.0,20595.0,33343.0,30.0,0.04,0.1,0.14,1.4,0.0,0.0,9.0,16.3,12.4,3.75,0.5,2.0,0.0
421,Rodrigo,MCI,MID,3,5,5,41,1,64,False,2025-09-21T15:30:00Z,1,1,10.0,270.0,0.0,0.0,1.0,0.0,51.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,47.400000000000006,37.8,19.0,10.4,12.0,20.0,6.0,38.0,3.0,0.14,0.21,0.35000000000000003,3.76,-12002.0,334595.0,28218.0,40220.0,45.0,0.05,0.07,0.12,1.25,0.0,0.0,6.33,12.6,15.8,3.47,4.0,2.0,0.0
421,Rodrigo,MCI,MID,3,6,6,57,3,64,True,2025-09-27T14:00:00Z,5,1,10.0,270.0,0.0,0.0,1.0,0.0,51.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,47.400000000000006,37.8,19.0,10.4,12.0,20.0,6.0,38.0,3.0,0.14,0.21,0.35000000000000003,3.76,-9921.0,420303.0,36556.0,46477.0,45.0,0.05,0.07,0.12,1.25,0.0,0.0,6.33,12.6,15.8,3.47,4.0,2.0,0.0
421,Rodrigo,MCI,MID,3,7,7,64,5,64,False,2025-10-05T15:30:00Z,0,1,11.0,291.0,0.0,0.0,1.0,0.0,55.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.4,19.0,11.9,12.0,22.0,6.0,40.0,4.0,0.14,0.22,0.36000000000000004,3.76,-20798.0,442727.0,38208.0,59006.0,48.5,0.04,0.07,0.11,1.16,0.0,0.0,5.88,15.59,15.46,3.68,3.71,1.86,0.0
421,Rodrigo,MCI,MID,3,8,8,76,9,64,True,2025-10-18T14:00:00Z,2,0,10.0,276.0,0.0,0.0,1.0,0.0,48.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,44.6,39.0,2.0,8.5,12.0,18.0,5.0,35.0,4.0,0.09,0.2,0.29000000000000004,3.4,-19449.0,449503.0,36079.0,55528.0,46.0,0.03,0.07,0.09,1.11,0.0,0.0,0.65,12.72,14.54,2.77,3.91,1.63,0.0
421,Rodrigo,MCI,MID,3,9,9,82,2,63,False,2025-10-26T14:00:00Z,1,0,8.0,186.0,0.0,0.0,1.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.600000000000005,21.6,1.0,5.4,11.0,10.0,4.0,25.0,3.0,0.06,0.04,0.1,1.1,-22265.0,443693.0,29204.0,51469.0,31.0,0.03,0.02,0.05,0.53,0.0,0.0,0.48,10.45,15.29,2.61,5.32,1.94,0.0
421,Rodrigo,MCI,MID,3,10,10,96,4,63,True,2025-11-02T16:30:00Z,3,1,6.0,112.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,18.299999999999997,1.0,4.5,11.0,5.0,2.0,18.0,2.0,0.06,0.02,0.08,0.98,-28110.0,424317.0,19101.0,47211.0,18.666666666666668,0.05,0.02,0.06,0.79,0.0,0.0,0.8,14.71,20.73,3.62,8.84,1.61,0.0
421,Rodrigo,MCI,MID,3,11,11,106,12,63,True,2025-11-09T16:30:00Z,3,0,2.0,22.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,13.1,0.0,1.6,0.0,2.0,0.0,2.0,1.0,0.0,0.01,0.01,0.02,-30075.0,399596.0,11944.0,42019.0,3.6666666666666665,0.0,0.04,0.04,0.08,0.0,0.0,0.0,53.59,13.09,6.55,0.0,0.0,0.0
421,Rodrigo,MCI,MID,3,12,12,119,15,63,False,2025-11-22T17:30:00Z,2,1,2.0,22.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,13.1,0.0,1.6,0.0,2.0,0.0,2.0,1.0,0.0,0.01,0.01,0.02,-34259.0,367710.0,3656.0,37915.0,3.6666666666666665,0.0,0.04,0.04,0.08,0.0,0.0,0.0,53.59,13.09,6.55,0.0,0.0,0.0
421,Rodrigo,MCI,MID,3,13,13,126,11,63,True,2025-11-29T15:00:00Z,3,2,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-24391.0,345412.0,2035.0,26426.0,0.16666666666666666,0.0,0.0,0.0,1.8,0.0,0.0,0.0,45.0,54.0,9.0,0.0,0.0,0.0
421,Rodrigo,MCI,MID,3,14,14,135,10,63,False,2025-12-02T19:30:00Z,4,5,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-14472.0,332038.0,706.0,15178.0,0.16666666666666666,0.0,0.0,0.0,1.8,0.0,0.0,0.0,45.0,54.0,9.0,0.0,0.0,0.0
421,Rodrigo,MCI,MID,3,15,15,147,17,63,True,2025-12-06T15:00:00Z,3,0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-9296.0,323516.0,685.0,9981.0,0.16666666666666666,0.0,0.0,0.0,1.8,0.0,0.0,0.0,45.0,54.0,9.0,0.0,0.0,0.0
421,Rodrigo,MCI,MID,3,16,16,155,8,63,False,2025-12-14T14:00:00Z,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6182.0,318029.0,638.0,6820.0,0.0,,,,,,,,,,,,,
421,Rodrigo,MCI,MID,3,17,17,167,19,63,True,2025-12-20T15:00:00Z,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5505.0,312822.0,205.0,5710.0,0.0,,,,,,,,,,,,,
421,Rodrigo,MCI,MID,3,18,18,178,16,63,False,2025-12-27T12:30:00Z,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3908.0,309225.0,177.0,4085.0,0.0,,,,,,,,,,,,,
421,Rodrigo,MCI,MID,3,19,19,189,17,63,False,2026-01-01T20:00:00Z,0,0,1.0,45.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,25.0,4.0,4.7,1.0,3.0,4.0,8.0,0.0,0.0,0.31,0.31,0.24,-2770.0,306799.0,519.0,3289.0,7.5,0.0,0.62,0.62,0.48,0.0,0.0,8.0,50.0,35.6,9.4,2.0,8.0,0.0
421,Rodrigo,MCI,MID,3,20,20,197,7,63,True,2026-01-04T17:30:00Z,1,1,6.0,135.0,0.0,0.0,0.0,1.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,71.4,10.0,12.4,2.0,13.0,9.0,24.0,1.0,0.0,0.43,0.43,1.97,-918.0,306387.0,2137.0,3055.0,22.5,0.0,0.29,0.29,1.31,0.0,0.0,6.67,47.6,28.53,8.27,1.33,6.0,0.0
421,Rodrigo,MCI,MID,3,21,21,208,6,63,True,2026-01-07T19:30:00Z,1,1,7.0,161.0,0.0,0.0,0.0,1.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.8,72.2,10.0,12.9,3.0,13.0,9.0,25.0,1.0,0.0,0.44,0.44,2.73,3199.0,310547.0,6431.0,3232.0,26.833333333333332,0.0,0.25,0.25,1.53,0.0,0.0,5.59,40.36,26.16,7.21,1.68,5.03,0.0
421,Rodrigo,MCI,MID,3,22,22,216,14,63,False,2026-01-17T12:30:00Z,2,0,10.0,251.0,0.0,0.0,0.0,1.0,67.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,66.6,98.1,14.0,17.9,7.0,21.0,11.0,39.0,2.0,0.0,0.55,0.55,5.0,4352.0,315974.0,8935.0,4583.0,41.833333333333336,0.0,0.2,0.2,1.79,0.0,0.0,5.02,35.18,23.88,6.42,2.51,3.94,0.0
421,Rodrigo,MCI,MID,3,23,23,228,20,63,True,2026-01-24T15:00:00Z,2,0,13.0,341.0,0.0,0.0,1.0,1.0,84.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,86.8,118.8,14.0,22.0,11.0,25.0,14.0,50.0,3.0,0.0,0.62,0.62,5.61,5516.0,322859.0,11122.0,5606.0,56.833333333333336,0.0,0.16,0.16,1.48,0.0,0.0,3.7,31.35,22.91,5.81,2.9,3.7,0.0
421,Rodrigo,MCI,MID,3,24,24,239,18,63,False,2026-02-01T16:30:00Z,2,2,16.0,431.0,0.0,0.0,1.0,1.0,104.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,115.6,138.6,16.0,27.1,16.0,36.0,17.0,69.0,4.0,0.0,0.88,0.88,6.66,5142.0,329497.0,12222.0,7080.0,71.83333333333333,0.0,0.18,0.18,1.39,0.0,0.0,3.34,28.94,24.14,5.66,3.34,3.55,0.0
421,Rodrigo,MCI,MID,3,25,25,247,12,63,False,2026-02-08T16:30:00Z,1,2,19.0,476.0,0.0,0.0,1.0,1.0,107.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,121.4,158.6,16.0,29.7,20.0,37.0,17.0,74.0,5.0,0.09,0.6300000000000001,0.7200000000000001,7.63,5202.0,336495.0,13220.0,8018.0,79.33333333333333,0.02,0.12,0.14,1.44,0.0,0.0,3.03,29.99,22.95,5.62,3.78,3.21,0.0
421,Rodrigo,MCI,MID,3,26,26,256,10,63,True,2026-02-11T19:30:00Z,3,0,17.0,456.0,0.0,0.0,2.0,0.0,90.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,99.0,118.69999999999999,11.0,23.0,19.0,30.0,12.0,61.0,5.0,0.12,0.5399999999999999,0.66,6.74,4457.0,342840.0,13254.0,8797.0,76.0,0.02,0.11,0.13,1.33,0.0,0.0,2.17,23.43,19.54,4.54,3.75,2.37,0.0
421,Rodrigo,MCI,MID,3,27,27,266,15,63,True,2026-02-21T20:00:00Z,2,1,22.0,520.0,0.0,0.0,2.0,2.0,112.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,120.80000000000001,147.29999999999998,13.0,28.200000000000003,23.0,36.0,17.0,76.0,6.0,0.12,0.64,0.76,6.6000000000000005,1213.0,345727.0,10417.0,9204.0,86.66666666666667,0.02,0.11,0.13,1.14,0.0,0.0,2.25,25.49,20.91,4.88,3.98,2.94,0.0
421,Rodrigo,MCI,MID,3,28,28,276,11,63,False,2026-02-28T17:30:00Z,0,1,22.0,520.0,0.0,0.0,3.0,2.0,115.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,121.8,144.7,17.0,28.400000000000002,25.0,30.0,16.0,71.0,6.0,0.24,0.6000000000000001,0.84,5.82,3281.0,350894.0,11059.0,7778.0,86.66666666666667,0.04,0.1,0.15,1.01,0.0,0.0,2.94,25.04,21.08,4.92,4.33,2.77,0.0
421,Rodrigo,MCI,MID,3,29,29,287,16,63,True,2026-03-04T19:30:00Z,2,2,28.0,520.0,1.0,0.0,2.0,4.0,132.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,146.60000000000002,155.5,59.0,36.2,21.0,35.0,14.0,70.0,6.0,0.61,0.71,1.32,6.18,3309.0,355912.0,10631.0,7322.0,86.66666666666667,0.11,0.12,0.23,1.07,0.17,0.0,10.21,26.91,25.37,6.27,3.63,2.42,0.0
